id,customer_id,date,credit_score
64158,29362,2025-01-11,Standard
150810,45929,2025-01-11,Standard
47262,19327,2025-01-11,Standard
147954,30998,2025-01-11,Standard
145302,3369,2025-01-11,Standard
54750,26217,2025-01-11,Poor
32406,47635,2025-01-11,Good
58602,12939,2025-01-11,Standard
32358,37239,2025-01-11,Good
132342,32216,2025-01-11,Standard
120438,10116,2025-01-11,Poor
41802,27707,2025-01-11,Standard
136374,37533,2025-01-11,Standard
23790,5636,2025-01-11,Standard
62118,47509,2025-01-11,Poor
83394,38940,2025-01-11,Poor
130182,41743,2025-01-11,Standard
56238,10216,2025-01-11,Poor
37026,11543,2025-01-11,Standard
133914,18466,2025-01-11,Poor
78918,48005,2025-01-11,Standard
101346,35607,2025-01-11,Standard
28482,32224,2025-01-11,Good
30858,7196,2025-01-11,Standard
131046,14036,2025-01-11,Good
73902,3190,2025-01-11,Poor
71862,40605,2025-01-11,Poor
63834,25421,2025-01-11,Good
10386,15093,2025-01-11,Standard
101742,15121,2025-01-11,Standard
61194,6176,2025-01-11,Standard
9114,27049,2025-01-11,Standard
56274,4660,2025-01-11,Standard
75858,33674,2025-01-12,Standard
98010,25060,2025-01-12,Good
139278,37383,2025-01-12,Standard
17130,11651,2025-01-12,Standard
96834,44982,2025-01-12,Poor
128526,3448,2025-01-12,Standard
35718,23154,2025-01-12,Poor
51054,19868,2025-01-12,Poor
77766,34606,2025-01-12,Standard
35202,22324,2025-01-12,Standard
81546,17749,2025-01-12,Poor
76254,23124,2025-01-12,Standard
103386,21397,2025-01-12,Standard
109314,40996,2025-01-12,Good
28926,17883,2025-01-12,Standard
139206,32417,2025-01-12,Poor
150726,10398,2025-01-12,Standard
130674,3320,2025-01-12,Poor
47898,48351,2025-01-12,Standard
85782,18116,2025-01-12,Standard
84450,26804,2025-01-12,Good
107766,32493,2025-01-12,Standard
45222,33317,2025-01-12,Good
33114,49655,2025-01-12,Standard
75798,2209,2025-01-12,Poor
46170,12115,2025-01-12,Poor
67866,30454,2025-01-12,Good
109518,50250,2025-01-12,Poor
71310,44721,2025-01-12,Poor
29082,38351,2025-01-12,Standard
125562,46800,2025-01-12,Standard
155526,45340,2025-01-12,Poor
119130,28368,2025-01-12,Good
51042,44515,2025-01-12,Standard
92742,10623,2025-01-12,Standard
72978,30666,2025-01-12,Standard
90222,18403,2025-01-12,Standard
147378,34884,2025-01-12,Good
113334,5958,2025-01-12,Standard
69630,9457,2025-01-12,Standard
24666,36288,2025-01-12,Poor
57798,15180,2025-01-12,Standard
82098,7280,2025-01-12,Good
147714,11620,2025-01-12,Good
80598,38532,2025-01-12,Standard
93462,38076,2025-01-12,Standard
80274,38923,2025-01-12,Good
12150,9005,2025-01-12,Standard
47958,45881,2025-01-12,Poor
129450,44968,2025-01-12,Standard
95010,16626,2025-01-12,Poor
49770,9483,2025-01-12,Poor
43170,3452,2025-01-12,Poor
86754,38356,2025-01-12,Standard
137550,25059,2025-01-12,Standard
27126,17209,2025-01-12,Standard
150066,3952,2025-01-12,Standard
89010,42110,2025-01-12,Poor
113118,33697,2025-01-12,Standard
109146,27784,2025-01-12,Standard
40662,49494,2025-01-12,Standard
46350,49628,2025-01-12,Standard
54642,29779,2025-01-12,Poor
96750,24993,2025-01-12,Standard
151770,41837,2025-01-12,Poor
6450,29938,2025-01-12,Standard
85134,50891,2025-01-12,Standard
83598,39913,2025-01-12,Poor
108786,33149,2025-01-12,Standard
132762,46631,2025-01-12,Standard
95754,24288,2025-01-12,Standard
102366,11660,2025-01-12,Standard
119910,25524,2025-01-12,Standard
34674,26081,2025-01-12,Standard
90366,2477,2025-01-12,Standard
59022,15499,2025-01-12,Poor
64650,14506,2025-01-12,Standard
121626,28073,2025-01-12,Standard
7254,47087,2025-01-12,Standard
94938,31925,2025-01-13,Standard
24774,26743,2025-01-13,Standard
64206,9431,2025-01-13,Poor
134082,18755,2025-01-13,Standard
52230,20703,2025-01-13,Poor
81210,2318,2025-01-13,Poor
63030,35134,2025-01-13,Good
151110,22942,2025-01-13,Good
82254,4889,2025-01-13,Standard
73038,17327,2025-01-13,Poor
150594,35826,2025-01-13,Poor
94698,11798,2025-01-13,Standard
44298,48330,2025-01-13,Standard
135810,47289,2025-01-13,Poor
57654,21472,2025-01-13,Good
148818,34712,2025-01-13,Good
136830,13832,2025-01-13,Standard
131862,31857,2025-01-13,Good
31902,14613,2025-01-13,Poor
86814,39959,2025-01-13,Poor
54726,47874,2025-01-13,Poor
115074,23653,2025-01-13,Good
70242,25585,2025-01-13,Standard
124746,3606,2025-01-13,Standard
19554,34573,2025-01-13,Standard
149598,11920,2025-01-13,Good
53082,27740,2025-01-13,Standard
66582,9465,2025-01-13,Standard
127626,12813,2025-01-13,Good
51006,34964,2025-01-13,Standard
113286,20849,2025-01-13,Standard
154158,21054,2025-01-13,Standard
125886,39644,2025-01-13,Standard
149814,42830,2025-01-13,Good
74862,12154,2025-01-13,Good
47238,43451,2025-01-13,Standard
19890,2232,2025-01-13,Standard
23742,25664,2025-01-13,Poor
103002,23888,2025-01-13,Standard
139362,34108,2025-01-13,Standard
35094,34174,2025-01-13,Standard
77394,20638,2025-01-13,Poor
153594,4164,2025-01-13,Standard
46590,34850,2025-01-13,Standard
60894,41409,2025-01-13,Poor
11034,50134,2025-01-13,Standard
65730,15100,2025-01-13,Good
80154,9818,2025-01-13,Standard
19422,2263,2025-01-13,Standard
126534,48468,2025-01-13,Poor
48522,25678,2025-01-13,Standard
152310,13093,2025-01-13,Good
32682,5086,2025-01-13,Standard
65742,6417,2025-01-13,Good
37710,43618,2025-01-13,Poor
138498,22130,2025-01-13,Standard
112998,16183,2025-01-13,Good
29070,20560,2025-01-13,Standard
85074,10677,2025-01-13,Good
55842,9479,2025-01-13,Standard
19734,9918,2025-01-13,Standard
11298,24123,2025-01-13,Poor
41838,36114,2025-01-13,Standard
74358,27988,2025-01-13,Standard
123006,5727,2025-01-13,Standard
141882,16752,2025-01-13,Standard
8202,10749,2025-01-13,Poor
119982,31545,2025-01-13,Standard
16878,26588,2025-01-13,Good
142554,44015,2025-01-13,Standard
72222,50364,2025-01-13,Standard
108474,22363,2025-01-13,Good
112914,28529,2025-01-13,Standard
112062,34968,2025-01-13,Standard
117150,30768,2025-01-13,Standard
141306,47065,2025-01-13,Standard
71634,4485,2025-01-13,Poor
120426,23601,2025-01-13,Poor
48738,43244,2025-01-13,Standard
27066,45127,2025-01-13,Poor
71142,49168,2025-01-13,Good
18990,25614,2025-01-13,Standard
29778,13981,2025-01-13,Standard
44814,19858,2025-01-13,Standard
31158,5210,2025-01-14,Good
13962,36528,2025-01-14,Standard
38958,25566,2025-01-14,Standard
69966,27211,2025-01-14,Standard
63954,27046,2025-01-14,Good
153138,5797,2025-01-14,Standard
76386,29461,2025-01-14,Standard
101610,46168,2025-01-14,Standard
70254,11161,2025-01-14,Poor
91266,20234,2025-01-14,Poor
42474,21353,2025-01-14,Standard
70650,30895,2025-01-14,Standard
118482,35331,2025-01-14,Standard
50010,32575,2025-01-14,Standard
38862,22542,2025-01-14,Standard
75750,5722,2025-01-14,Standard
138762,25837,2025-01-14,Good
95778,23656,2025-01-14,Poor
131394,14804,2025-01-14,Poor
119802,2176,2025-01-14,Standard
95706,5329,2025-01-14,Poor
121722,34779,2025-01-14,Good
9786,32039,2025-01-14,Good
74610,26064,2025-01-14,Standard
140562,48281,2025-01-14,Standard
26418,39465,2025-01-14,Standard
34026,35737,2025-01-14,Good
44430,46710,2025-01-14,Standard
38202,46444,2025-01-14,Good
108006,20105,2025-01-14,Standard
150222,29943,2025-01-14,Good
70806,9883,2025-01-14,Standard
37794,38883,2025-01-14,Standard
61638,20434,2025-01-14,Standard
115854,18732,2025-01-14,Standard
15222,9815,2025-01-14,Standard
35310,18505,2025-01-14,Standard
22818,16193,2025-01-14,Poor
63318,26041,2025-01-14,Good
47190,30064,2025-01-14,Standard
54534,28860,2025-01-14,Standard
5862,16640,2025-01-14,Poor
12966,33954,2025-01-14,Poor
122910,7074,2025-01-14,Standard
95586,32917,2025-01-14,Standard
144582,22854,2025-01-14,Poor
138402,30710,2025-01-14,Poor
34638,49162,2025-01-14,Poor
77238,19164,2025-01-14,Poor
31062,14305,2025-01-14,Good
94038,26544,2025-01-14,Poor
82326,49405,2025-01-14,Good
18918,23143,2025-01-14,Standard
50538,28222,2025-01-14,Poor
55182,49115,2025-01-14,Standard
92490,24226,2025-01-14,Standard
144654,36477,2025-01-14,Standard
10254,30738,2025-01-14,Good
107430,20217,2025-01-14,Poor
139266,36082,2025-01-14,Standard
20238,46995,2025-01-14,Standard
103374,9284,2025-01-14,Poor
49926,1043,2025-01-14,Good
8250,41475,2025-01-14,Poor
58782,40670,2025-01-14,Standard
84990,30220,2025-01-14,Good
86934,40218,2025-01-14,Poor
141150,41238,2025-01-14,Poor
40182,3290,2025-01-14,Good
22602,17203,2025-01-14,Good
46422,14310,2025-01-14,Standard
94902,45373,2025-01-14,Standard
26190,33393,2025-01-14,Standard
40362,14514,2025-01-14,Standard
151962,32319,2025-01-14,Standard
94962,32897,2025-01-14,Standard
40242,40306,2025-01-14,Standard
57126,21583,2025-01-14,Poor
87330,2572,2025-01-14,Poor
11166,10674,2025-01-14,Standard
141222,20706,2025-01-14,Poor
98358,13757,2025-01-14,Poor
143790,14268,2025-01-14,Good
43662,22185,2025-01-14,Standard
47202,6565,2025-01-14,Standard
93414,17787,2025-01-14,Poor
110706,17176,2025-01-14,Good
32502,41262,2025-01-14,Standard
21006,2351,2025-01-14,Standard
29430,8189,2025-01-14,Good
100266,12689,2025-01-14,Good
128190,48732,2025-01-14,Standard
136146,10810,2025-01-14,Poor
41538,6456,2025-01-14,Good
105354,21657,2025-01-14,Standard
25494,46827,2025-01-15,Poor
118182,35782,2025-01-15,Poor
90246,1768,2025-01-15,Standard
121926,10275,2025-01-15,Standard
73218,45079,2025-01-15,Standard
142146,29925,2025-01-15,Standard
79866,10369,2025-01-15,Poor
96630,18425,2025-01-15,Standard
125550,34413,2025-01-15,Standard
150774,8299,2025-01-15,Poor
127422,50786,2025-01-15,Standard
14322,1518,2025-01-15,Standard
94182,48988,2025-01-15,Standard
108630,36565,2025-01-15,Standard
107874,8560,2025-01-15,Standard
140010,48508,2025-01-15,Standard
126858,33858,2025-01-15,Standard
9366,18463,2025-01-15,Poor
100230,36210,2025-01-15,Standard
111954,9358,2025-01-15,Standard
69714,44963,2025-01-15,Good
115770,13030,2025-01-15,Good
95478,34623,2025-01-15,Standard
88542,46921,2025-01-15,Standard
67974,15068,2025-01-15,Standard
61794,24442,2025-01-15,Good
53718,46654,2025-01-15,Standard
59322,27354,2025-01-15,Standard
153498,40156,2025-01-15,Good
50646,30207,2025-01-15,Standard
104910,39563,2025-01-15,Good
66678,9278,2025-01-15,Poor
124866,13811,2025-01-15,Standard
61890,44495,2025-01-15,Poor
55170,27231,2025-01-15,Poor
51486,15987,2025-01-15,Standard
13986,46990,2025-01-15,Standard
113670,14062,2025-01-15,Standard
59394,15953,2025-01-15,Standard
13470,26048,2025-01-15,Good
106158,23953,2025-01-15,Poor
139374,6341,2025-01-15,Standard
118206,30434,2025-01-15,Poor
80910,45181,2025-01-15,Standard
133710,5149,2025-01-15,Poor
107082,12256,2025-01-15,Standard
152406,3076,2025-01-15,Standard
8226,11313,2025-01-15,Good
135966,31984,2025-01-15,Poor
75630,29433,2025-01-15,Good
143106,8092,2025-01-15,Good
18198,16717,2025-01-15,Standard
131886,22100,2025-01-15,Standard
132258,17124,2025-01-15,Poor
33330,8778,2025-01-15,Standard
89862,20338,2025-01-15,Standard
59190,23428,2025-01-15,Poor
136158,27833,2025-01-15,Standard
27030,48621,2025-01-15,Good
81702,12973,2025-01-15,Poor
27846,47619,2025-01-15,Standard
9594,18047,2025-01-15,Poor
92118,33024,2025-01-15,Standard
30318,1933,2025-01-15,Standard
151410,46161,2025-01-15,Poor
79734,49623,2025-01-15,Standard
91890,50407,2025-01-15,Standard
13086,38465,2025-01-15,Standard
79902,49077,2025-01-15,Standard
131898,28490,2025-01-15,Standard
116934,29776,2025-01-15,Poor
80166,29022,2025-01-15,Poor
121950,2141,2025-01-15,Standard
66018,40292,2025-01-15,Standard
136254,27519,2025-01-15,Good
68766,46996,2025-01-15,Standard
92934,48502,2025-01-15,Standard
32154,22293,2025-01-15,Standard
107406,29476,2025-01-15,Standard
121542,37398,2025-01-16,Good
74070,40853,2025-01-16,Good
107802,10465,2025-01-16,Standard
67806,38451,2025-01-16,Poor
92070,23693,2025-01-16,Standard
126318,19091,2025-01-16,Standard
15462,9874,2025-01-16,Standard
86970,44459,2025-01-16,Good
102114,20436,2025-01-16,Poor
11310,11797,2025-01-16,Standard
110634,7451,2025-01-16,Standard
75174,9919,2025-01-16,Good
41082,15330,2025-01-16,Poor
143322,44436,2025-01-16,Poor
118422,23169,2025-01-16,Poor
90210,36153,2025-01-16,Standard
145938,48234,2025-01-16,Good
152202,27281,2025-01-16,Standard
63402,36777,2025-01-16,Poor
83874,37998,2025-01-16,Poor
22458,2830,2025-01-16,Poor
55746,15288,2025-01-16,Poor
73026,27957,2025-01-16,Standard
119790,45109,2025-01-16,Good
98814,15725,2025-01-16,Good
77454,22223,2025-01-16,Standard
116190,8300,2025-01-16,Good
94098,10426,2025-01-16,Standard
124722,6465,2025-01-16,Poor
41418,1088,2025-01-16,Poor
70566,15474,2025-01-16,Good
111702,16869,2025-01-16,Poor
135522,3701,2025-01-16,Good
83202,18417,2025-01-16,Standard
117882,29705,2025-01-16,Standard
46182,22744,2025-01-16,Standard
81498,4646,2025-01-16,Standard
76578,46147,2025-01-16,Standard
91362,46135,2025-01-16,Good
12990,4421,2025-01-16,Poor
61722,27743,2025-01-16,Poor
81066,23436,2025-01-16,Good
33270,36466,2025-01-16,Standard
38826,5992,2025-01-16,Standard
125970,5278,2025-01-16,Good
139242,28884,2025-01-16,Poor
61326,19893,2025-01-16,Poor
92370,37687,2025-01-16,Good
77538,10845,2025-01-16,Standard
155478,18822,2025-01-16,Good
137886,26354,2025-01-16,Poor
61494,34054,2025-01-16,Poor
65034,5912,2025-01-16,Standard
42354,43630,2025-01-16,Standard
123222,42108,2025-01-16,Poor
61290,42201,2025-01-16,Good
29442,41053,2025-01-16,Good
108066,47192,2025-01-16,Standard
128106,28815,2025-01-16,Poor
67050,27371,2025-01-16,Standard
27762,49818,2025-01-16,Poor
19830,33581,2025-01-16,Standard
17898,36228,2025-01-16,Standard
70914,30549,2025-01-16,Standard
15570,33533,2025-01-16,Poor
29862,45544,2025-01-16,Standard
72954,48591,2025-01-16,Standard
131694,28892,2025-01-16,Standard
57582,16972,2025-01-16,Standard
33570,40570,2025-01-16,Standard
111834,34908,2025-01-16,Good
75486,49831,2025-01-16,Poor
86058,12900,2025-01-16,Standard
58350,11554,2025-01-16,Standard
57678,26920,2025-01-16,Standard
13830,30636,2025-01-16,Poor
92298,21365,2025-01-16,Good
139422,8840,2025-01-16,Standard
122730,31080,2025-01-16,Good
139050,6779,2025-01-16,Standard
86850,15999,2025-01-16,Poor
30942,30154,2025-01-16,Poor
70890,19612,2025-01-16,Poor
115014,47766,2025-01-16,Standard
27774,19763,2025-01-16,Poor
19374,33740,2025-01-16,Standard
43206,12666,2025-01-16,Standard
104514,44073,2025-01-16,Standard
130938,38667,2025-01-16,Standard
27150,4498,2025-01-16,Standard
94086,38279,2025-01-16,Good
35034,26335,2025-01-16,Standard
64662,49174,2025-01-16,Good
88194,33775,2025-01-16,Good
58866,44449,2025-01-16,Good
135174,35961,2025-01-16,Poor
53130,5033,2025-01-16,Good
108126,14735,2025-01-16,Standard
70578,28938,2025-01-17,Poor
64194,34436,2025-01-17,Standard
16410,20016,2025-01-17,Standard
86670,36712,2025-01-17,Poor
150870,9884,2025-01-17,Standard
83610,34510,2025-01-17,Poor
110250,10906,2025-01-17,Poor
135990,27177,2025-01-17,Standard
50994,49414,2025-01-17,Good
18126,45537,2025-01-17,Poor
134826,15586,2025-01-17,Poor
109494,11381,2025-01-17,Good
93738,16814,2025-01-17,Good
130650,2906,2025-01-17,Standard
35070,37645,2025-01-17,Standard
36114,11106,2025-01-17,Poor
107394,35527,2025-01-17,Standard
130098,34431,2025-01-17,Standard
8598,11358,2025-01-17,Poor
103266,37686,2025-01-17,Poor
31170,40826,2025-01-17,Good
54402,31585,2025-01-17,Standard
88590,35399,2025-01-17,Standard
81018,39234,2025-01-17,Standard
30294,1875,2025-01-17,Poor
53754,11133,2025-01-17,Poor
142914,39436,2025-01-17,Good
125754,1489,2025-01-17,Poor
51114,20749,2025-01-17,Poor
74262,20214,2025-01-17,Poor
134190,29785,2025-01-17,Good
6918,11277,2025-01-17,Standard
123018,38937,2025-01-17,Standard
128730,4120,2025-01-17,Poor
99474,20753,2025-01-17,Standard
69498,40710,2025-01-17,Good
118554,35397,2025-01-17,Standard
21558,11417,2025-01-17,Standard
6390,40816,2025-01-17,Good
38046,29592,2025-01-17,Poor
83898,7464,2025-01-17,Poor
123114,26799,2025-01-17,Standard
123354,49994,2025-01-17,Standard
91902,18671,2025-01-17,Standard
100746,15625,2025-01-17,Poor
72582,42621,2025-01-17,Standard
45510,34023,2025-01-17,Good
92682,36068,2025-01-17,Poor
59010,19330,2025-01-17,Standard
23274,21653,2025-01-17,Standard
124386,29617,2025-01-17,Standard
66042,50897,2025-01-17,Standard
81246,35596,2025-01-17,Poor
144558,19422,2025-01-17,Poor
14730,4334,2025-01-17,Standard
122142,31850,2025-01-17,Standard
91698,27927,2025-01-17,Standard
104586,5989,2025-01-17,Standard
6006,24648,2025-01-17,Poor
23778,5392,2025-01-17,Standard
52578,42986,2025-01-17,Standard
75378,45416,2025-01-17,Good
91302,40741,2025-01-17,Standard
32658,20425,2025-01-17,Poor
92838,1232,2025-01-17,Standard
109782,40539,2025-01-17,Standard
106086,8554,2025-01-17,Poor
67134,20250,2025-01-17,Poor
49842,30225,2025-01-17,Standard
67170,3041,2025-01-18,Standard
69306,49231,2025-01-18,Standard
30678,48083,2025-01-18,Poor
130314,11952,2025-01-18,Standard
18714,17195,2025-01-18,Standard
128274,32828,2025-01-18,Standard
120330,15954,2025-01-18,Standard
74430,44397,2025-01-18,Standard
143814,35158,2025-01-18,Standard
74934,13247,2025-01-18,Standard
15702,4850,2025-01-18,Poor
149910,3531,2025-01-18,Standard
111786,6347,2025-01-18,Standard
62550,5561,2025-01-18,Standard
126822,14701,2025-01-18,Standard
65190,29731,2025-01-18,Standard
10422,31006,2025-01-18,Standard
147510,8183,2025-01-18,Standard
151578,1366,2025-01-18,Standard
6150,3173,2025-01-18,Good
130794,34380,2025-01-18,Good
92646,7065,2025-01-18,Standard
76362,29200,2025-01-18,Standard
37626,30410,2025-01-18,Poor
57870,24850,2025-01-18,Good
107418,27693,2025-01-18,Poor
53490,9128,2025-01-18,Poor
134418,27233,2025-01-18,Good
37206,21281,2025-01-18,Good
43146,8156,2025-01-18,Poor
56142,16438,2025-01-18,Standard
42054,22470,2025-01-18,Standard
31638,31468,2025-01-18,Standard
127650,16425,2025-01-18,Poor
144270,26872,2025-01-18,Good
55410,23860,2025-01-18,Standard
10038,32609,2025-01-18,Standard
112962,48471,2025-01-18,Standard
102822,31661,2025-01-18,Good
122838,8807,2025-01-18,Poor
60126,46762,2025-01-18,Standard
60882,8729,2025-01-18,Standard
77886,41947,2025-01-18,Poor
95262,29065,2025-01-18,Standard
18654,11148,2025-01-18,Standard
149382,31563,2025-01-18,Poor
120030,43109,2025-01-18,Good
24858,40444,2025-01-18,Standard
39318,3915,2025-01-18,Standard
144810,15846,2025-01-18,Standard
42846,29897,2025-01-18,Poor
52662,49078,2025-01-18,Poor
141630,28111,2025-01-18,Standard
11442,4561,2025-01-18,Standard
67794,34836,2025-01-18,Poor
49650,2152,2025-01-18,Standard
113034,47201,2025-01-18,Poor
99498,18630,2025-01-18,Poor
47646,43269,2025-01-18,Poor
23070,48021,2025-01-18,Standard
96642,15677,2025-01-18,Standard
10602,31509,2025-01-18,Standard
21786,29915,2025-01-18,Standard
8610,28885,2025-01-18,Standard
75546,37090,2025-01-18,Standard
85842,1968,2025-01-18,Good
74502,31433,2025-01-18,Standard
59886,20583,2025-01-18,Poor
45870,50902,2025-01-18,Poor
34998,7935,2025-01-18,Standard
22050,45474,2025-01-18,Standard
111486,47140,2025-01-18,Poor
51954,30428,2025-01-18,Good
41826,5723,2025-01-18,Standard
28878,10483,2025-01-18,Good
107490,8061,2025-01-18,Poor
135762,44349,2025-01-18,Standard
29658,27941,2025-01-18,Standard
20154,26226,2025-01-18,Standard
90546,11252,2025-01-19,Standard
154674,24644,2025-01-19,Standard
78954,32951,2025-01-19,Poor
133506,23480,2025-01-19,Good
140046,29952,2025-01-19,Good
106734,47776,2025-01-19,Standard
101082,26326,2025-01-19,Good
70062,47244,2025-01-19,Good
83178,2652,2025-01-19,Poor
21510,41080,2025-01-19,Standard
57630,28880,2025-01-19,Standard
34098,41473,2025-01-19,Standard
97974,16259,2025-01-19,Standard
32046,37396,2025-01-19,Poor
22842,35552,2025-01-19,Standard
62742,26870,2025-01-19,Poor
16602,19235,2025-01-19,Poor
152298,42985,2025-01-19,Standard
95598,26308,2025-01-19,Poor
134478,13698,2025-01-19,Standard
153702,19157,2025-01-19,Standard
6030,16388,2025-01-19,Standard
21846,16070,2025-01-19,Poor
74586,24626,2025-01-19,Poor
152490,29787,2025-01-19,Standard
46734,6922,2025-01-19,Standard
131418,42156,2025-01-19,Good
72090,48085,2025-01-19,Poor
28494,44996,2025-01-19,Poor
111126,18447,2025-01-19,Standard
47166,29672,2025-01-19,Good
127290,46939,2025-01-19,Standard
48990,5092,2025-01-19,Poor
135342,9745,2025-01-19,Standard
64302,10471,2025-01-19,Poor
97122,41125,2025-01-19,Standard
98346,49476,2025-01-19,Standard
37758,20958,2025-01-19,Standard
55506,34279,2025-01-19,Good
12558,48536,2025-01-19,Standard
